0.505973, 0.0334271, 0.465957, 3.11004, 0.727057, 1.98714, 0.383203, 1.72441, 0.862207, -0.0421523, -0.0574805, 0.0958008, 
0.505973, 0.0334272, 0.465959, 3.11003, 0.727057, 1.98714, 0.383203, 1.72441, 0.766406, -0.0383203, -0.0574805, 0.0958008, 
0.505973, 0.0334271, 0.465957, 3.11004, 0.727057, 1.98715, 0.383203, 1.72441, 0.766406, -0.0383203, -0.0574805, 0.0958008, 
0.505973, 0.0334272, 0.465959, 3.11004, 0.727057, 1.98714, 0.479004, 1.72441, 0.766406, -0.0421523, -0.0613125, 0.0958008, 
0.505973, 0.0334272, 0.465959, 3.11004, 0.727057, 1.98714, 0.383203, 1.72441, 0.766406, -0.0383203, -0.0613125, 0.0958008, 
0.505973, 0.0334272, 0.465959, 3.11004, 0.727057, 1.98714, 0.383203, 1.72441, 0.766406, -0.0383203, -0.0613125, 0.0958008, 
0.505973, 0.0334273, 0.465957, 3.11004, 0.727054, 1.98715, 0.383203, 1.72441, 0.766406, -0.0421523, -0.0574805, 0.0958008, 
0.505973, 0.0334274, 0.465958, 3.11004, 0.727053, 1.98714, 0.383203, 1.72441, 0.766406, -0.0383203, -0.0574805, 0.0958008, 
0.505973, 0.0334274, 0.465958, 3.11003, 0.727053, 1.98714, 0.383203, 1.72441, 0.862207, -0.0383203, -0.0574805, 0.0919688, 
0.505973, 0.0334276, 0.465958, 3.11003, 0.72705, 1.98714, 0.383203, 1.72441, 0.766406, -0.0383203, -0.0574805, 0.0958008, 
0.505973, 0.0334276, 0.465958, 3.11004, 0.72705, 1.98714, 0.383203, 1.72441, 0.766406, -0.0421523, -0.0574805, 0.0958008, 
0.505973, 0.0334279, 0.465958, 3.11004, 0.727046, 1.98714, 0.383203, 1.72441, 0.766406, -0.0421523, -0.0574805, 0.0958008, 
0.505973, 0.0334281, 0.465958, 3.11004, 0.727043, 1.98714, 0.383203, 1.72441, 0.766406, -0.0383203, -0.0574805, 0.0958008, 
0.505972, 0.0334286, 0.465957, 3.11004, 0.727035, 1.98714, 0.383203, 1.72441, 0.670605, -0.0383203, -0.0574805, 0.0958008, 
0.505972, 0.0334288, 0.465957, 3.11004, 0.727031, 1.98714, 0.383203, 1.72441, 0.766406, -0.0383203, -0.0574805, 0.0958008, 
0.505972, 0.0334293, 0.465956, 3.11004, 0.727024, 1.98714, 0.383203, 1.82021, 0.862207, -0.0383203, -0.0613125, 0.0958008, 
0.505972, 0.0334298, 0.465956, 3.11004, 0.727017, 1.98714, 0.383203, 1.72441, 0.862207, -0.0383203, -0.0574805, 0.0919688, 
0.505972, 0.0334305, 0.465955, 3.11004, 0.727006, 1.98714, 0.383203, 1.72441, 0.670605, -0.0421523, -0.0574805, 0.0958008, 
0.505971, 0.0334312, 0.465955, 3.11004, 0.726995, 1.98714, 0.383203, 1.72441, 0.670605, -0.0421523, -0.0574805, 0.0958008, 
0.505971, 0.0334326, 0.465953, 3.11004, 0.726973, 1.98715, 0.383203, 1.72441, 0.766406, -0.0383203, -0.0574805, 0.0958008, 
0.50597, 0.033434, 0.465952, 3.11004, 0.726951, 1.98715, 0.479004, 1.82021, 0.862207, -0.0383203, -0.0574805, 0.0919688, 
0.505969, 0.0334361, 0.46595, 3.11004, 0.726918, 1.98715, 0.383203, 1.72441, 0.670605, -0.0421523, -0.0574805, 0.0958008, 
0.505968, 0.033438, 0.465948, 3.11004, 0.726889, 1.98715, 0.383203, 1.72441, 0.670605, -0.0421523, -0.0574805, 0.0958008, 
0.505967, 0.0334404, 0.465946, 3.11004, 0.726852, 1.98715, 0.383203, 1.72441, 0.766406, -0.0383203, -0.0574805, 0.0958008, 
0.505966, 0.0334431, 0.465943, 3.11005, 0.726808, 1.98716, 0.383203, 1.72441, 0.862207, -0.0383203, -0.0574805, 0.0958008, 
0.505964, 0.0334471, 0.465939, 3.11005, 0.726746, 1.98715, 0.383203, 1.72441, 0.766406, -0.0421523, -0.0574805, 0.0958008, 
0.505963, 0.0334501, 0.465936, 3.11005, 0.726698, 1.98716, 0.383203, 1.72441, 0.766406, -0.0421523, -0.0574805, 0.0958008, 
0.505961, 0.0334539, 0.465932, 3.11005, 0.726639, 1.98716, 0.383203, 1.72441, 0.766406, -0.0383203, -0.0613125, 0.0958008, 
